declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
NJ-MURPHY-EO-305,NJ,Murphy,305,declaration,Governor Murphy Signs Executive Order Establishing an Opioid Recovery and Remediation Advisory Council,2022-08-31,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-305.pdf
NJ-MURPHY-EO-304,NJ,Murphy,304,declaration,Governor Murphy Signs Executive Order Facilitating and Expanding Pro Bono Legal Representation for the State,2022-08-25,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-304.pdf
NJ-MURPHY-EO-303,NJ,Murphy,303,declaration,,2022-08-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-303.pdf
NJ-MURPHY-EO-302,NJ,Murphy,302,declaration,"Governor Murphy Signs Executive Order Lifting Routine COVID-19 Testing Requirements for School Districts, Child Care Settings, and State Contractors",2022-08-15,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-302.pdf
NJ-MURPHY-EO-301,NJ,Murphy,301,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of Assemblyman Ronald Dancer,2022-07-25,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-301.pdf
NJ-MURPHY-EO-300,NJ,Murphy,300,declaration,"Governor Murphy Orders Flags to Fly at Half-Staff Following the Death of Dr. Anthony M. Villane, Jr.",2022-07-05,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-300.pdf
NJ-MURPHY-EO-299,NJ,Murphy,299,declaration,Governor Murphy Signs Executive Order Directing State Departments and Agencies to Identify Gun Violence Prevention Measures,2022-06-24,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-299.pdf
NJ-MURPHY-EO-298,NJ,Murphy,298,declaration,Acting Governor Scutari Declares First Saturday in June National Trails Day in New Jersey,2022-06-06,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-298.pdf
NJ-MURPHY-EO-297,NJ,Murphy,297,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Recognition of the Lives Lost at Robb Elementary School in Texas,2022-05-25,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-297.pdf
NJ-MURPHY-EO-296,NJ,Murphy,296,declaration,Governor Murphy Signs Executive Order Activating Price Gouging Laws & Outlines Steps Taken by the Administration to Address National Baby Formula Shortage,2022-05-17,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-296.pdf
NJ-MURPHY-EO-295,NJ,Murphy,295,declaration,Governor Murphy Signs Executive Order Directing the Department of the Treasury to develop a program for the registration or certification of LGBTQ+-owned business enterprises.,2022-05-03,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-295.pdf
NJ-MURPHY-EO-294,NJ,Murphy,294,declaration,Governor Murphy Signs Executive Order Clarifying COVID-19 Vaccine Requirements for Workers in Health Care and Congregate Settings,2022-04-13,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-294.pdf
NJ-MURPHY-EO-293,NJ,Murphy,293,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of Former U.S. Secretary of State Madeleine Albright,2022-03-25,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-293.pdf
NJ-MURPHY-EO-292,NJ,Murphy,292,declaration,Governor Murphy Signs Executive Order Lifting COVID-19 Public Health Emergency,2022-03-04,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-292.pdf
NJ-MURPHY-EO-291,NJ,Murphy,291,declaration,Governor Murphy Directs All State Agencies to Identify Actions to Prevent State Resources From Supporting the Russian Government,2022-03-02,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-291.pdf
NJ-MURPHY-EO-290,NJ,Murphy,290,declaration,"Executive Order No. 290 updates and clarifies timeframes for requiring covered workers at health care facilities and high-risk congregate settings to be up to date with their COVID-19 vaccinations, including having received a booster shot.",2022-03-02,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-290.pdf
NJ-MURPHY-EO-289,NJ,Murphy,289,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of U.S. Navy Seaman Kyle Mullen,2022-02-10,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-289.pdf
NJ-MURPHY-EO-288,NJ,Murphy,288,extension,Governor Murphy Signs Executive Order Extending Public Health Emergency in New Jersey,2022-02-10,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-288.pdf
NJ-MURPHY-EO-287,NJ,Murphy,287,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of Judge Barbara A. Curran,2022-02-09,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-287.pdf
NJ-MURPHY-EO-286,NJ,Murphy,286,declaration,Governor Murphy Lifts Storm-Related State of Emergency,2022-02-04,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-286.pdf
NJ-MURPHY-EO-285,NJ,Murphy,285,declaration,Governor Murphy Declares Statewide State of Emergency in Preparation for Expected Winter Storm,2022-01-28,2022-02-04,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-285.pdf
NJ-MURPHY-EO-284,NJ,Murphy,284,declaration,Governor Murphy Signs Executive Order Updating State Commission Charged with Facilitating Response Plans for Chemical Releases,2022-01-20,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-284.pdf
NJ-MURPHY-EO-281,NJ,Murphy,281,extension,"Governor Murphy continues Executive Orders Nos. 111, 112, and 207, allows Executive Orders Nos. 251, 252, 253, 264, and 271 to remain in effect, and extends various regulatory actions taken by the departments in response to COVID-19",2022-01-11,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-281.pdf
NJ-MURPHY-EO-280,NJ,Murphy,280,declaration,Governor Murphy Decalres that a Public Health Emergency exists in the State of New Jersey and that the State of Emergency declared in Executive Order No. 103 (2020) remains in full force and effect,2022-01-11,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-280.pdf
NJ-MURPHY-EO-283,NJ,Murphy,283,declaration,Governor Murphy Signs Executive Order Strengthening COVID-19 Vaccination Requirements for Workers in Health Care and Congregate Settings and Requiring COVID-19 Booster Doses,2022-01-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-283.pdf
NJ-MURPHY-EO-282,NJ,Murphy,282,declaration,Governor Murphy Lifts Storm-Related States of Emergency,2022-01-13,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-282.pdf
NJ-MURPHY-EO-279,NJ,Murphy,279,declaration,Governor Murphy Declares Statewide State of Emergency in Preparation for Expected Winter Storm,2022-01-06,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-279.pdf
NJ-MURPHY-EO-278,NJ,Murphy,278,declaration,"Governor Murphy Declares State of Emergency in Atlantic, Burlington, Cape May, Cumberland, and Ocean Counties in Preparation for Expected Winter Storm",2022-01-02,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-278.pdf
NJ-MURPHY-EO-277,NJ,Murphy,277,declaration,Governor Murphy Launches New Jersey Health Care Cost Benchmark Program,2021-12-21,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-277.pdf
NJ-MURPHY-EO-276,NJ,Murphy,276,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of U.S. Senator Bob Dole,2021-12-08,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-276.pdf
NJ-MURPHY-EO-275,NJ,Murphy,275,declaration,Governor Murphy Signs Executive Order Clarifying Certain Statutory Deadlines Across State Government - Appendix To Executive Order No. 275,2021-11-23,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-275.pdf
NJ-MURPHY-EO-274,NJ,Murphy,274,declaration,Governor Murphy Advances Climate Action to Secure New Jersey’s Clean Energy Future,2021-11-10,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-274.pdf
NJ-MURPHY-EO-273,NJ,Murphy,273,declaration,Governor Murphy Lifts Storm-Related State of Emergency,2021-11-01,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-273.pdf
NJ-MURPHY-EO-272,NJ,Murphy,272,declaration,Declares State of Emergency in Preparation for Nor’easter Storm,2021-10-25,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-272.pdf
NJ-MURPHY-EO-271,NJ,Murphy,271,declaration,Governor Murphy Signs Executive Order Instituting Vaccination or Testing Requirement for State Contracted Employees,2021-10-20,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-271.pdf
NJ-MURPHY-EO-270,NJ,Murphy,270,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of General Colin Luther  Powell,2021-10-18,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-270.pdf
NJ-MURPHY-EO-269,NJ,Murphy,269,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of General Ray Odierno,2021-10-18,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-269.pdf
NJ-MURPHY-EO-268,NJ,Murphy,268,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Honor of Assemblyman George Richardson,2021-10-14,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-268.pdf
NJ-MURPHY-EO-267,NJ,Murphy,267,declaration,Governor Murphy Signs Executive Order Addressing Duplications of Benefits in Expenditures of American Rescue Plan State and Local Fiscal Recovery Funds,2021-10-08,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-267.pdf
NJ-MURPHY-EO-266,NJ,Murphy,266,declaration,Governor Murphy Signs Executive Order to Increase Pay for New Jersey’s Poll Workers for the November 2021 General Election,2021-10-05,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-266.pdf
NJ-MURPHY-EO-265,NJ,Murphy,265,declaration,"Creates the Office of Diversity, Equity, Inclusion, and Belonging in the Governor’s Office.",2021-09-20,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-265.pdf
NJ-MURPHY-EO-264,NJ,Murphy,264,declaration,Governor Murphy Signs Executive Order Instituting Vaccination or Testing Requirement for All Child Care Center Personnel,2021-09-20,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-264.pdf
NJ-MURPHY-EO-263,NJ,Murphy,263,extension,Governor Murphy Signs Executive Order Allowing Extended Rulemaking Deadlines to Expire,2021-09-17,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-263.pdf
NJ-MURPHY-EO-262,NJ,Murphy,262,declaration,"Governor Murphy Orders establishing the Wealth Disparity Task Force, which was previously announced on Juneteenth of this year.",2021-09-14,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-262.pdf
NJ-MURPHY-EO-261,NJ,Murphy,261,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Observation of the 20th Anniversary of 9/11,2021-09-10,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-261.pdf
NJ-MURPHY-EO-260,NJ,Murphy,260,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff to Honor Those Who Lost Their Lives to Tropical Storm Ida,2021-09-07,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-260.pdf
NJ-MURPHY-EO-259,NJ,Murphy,259,declaration,Governor Murphy Declares State of Emergency in Response to Tropical Storm Ida,2021-09-01,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-259.pdf
NJ-MURPHY-EO-258,NJ,Murphy,258,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Berkeley Township Beach Patrol Lifeguard Keith Pinto,2021-09-01,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-258.pdf
NJ-MURPHY-EO-257,NJ,Murphy,257,declaration,Governor Murphy Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Former Assembly Speaker Pro Tempore Nicholas R. Felice,2021-08-31,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-257.pdf
NJ-MURPHY-EO-256,NJ,Murphy,256,declaration,Governor Murphy Establishes Task Force on Afghan Refugee Assistance,2021-08-27,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-256.pdf
NJ-MURPHY-EO-255,NJ,Murphy,255,declaration,,2021-08-30,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-255.pdf
NJ-MURPHY-EO-254,NJ,Murphy,254,declaration,"Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Cape May Beach Patrol Lifeguard Norman V. Inferrera, III",2021-08-24,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-254.pdf
NJ-MURPHY-EO-253,NJ,Murphy,253,declaration,Instituting Vaccination or Testing Requirement for All Preschool to Grade 12 Personnel and for All State Workers,2021-08-23,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-253.pdf
NJ-MURPHY-EO-252,NJ,Murphy,252,declaration,Directs Vaccination or Testing Requirement for Workers in Health Care Facilities and High-Risk Congregate Settings,2021-08-06,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-252.pdf
NJ-MURPHY-EO-251,NJ,Murphy,251,declaration,Governor Murphy Announces Indoor Mask Requirement for Beginning of 2021-2022 School Year,2021-08-06,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-251.pdf
NJ-MURPHY-EO-250,NJ,Murphy,250,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of AFL-CIO President Richard Trumka,2021-08-06,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-250.pdf
NJ-MURPHY-EO-249,NJ,Murphy,249,termination,"Updates the state’s evictions moratorium to be identical to provisions in S-3691, including the rescinding of certain provisions of Executive Order No. 106 (2020) and aligning expiration dates of other provisions in accordance with the new law.",2021-08-04,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-249.pdf
NJ-MURPHY-EO-248,NJ,Murphy,248,declaration,Governor Murphy Signs Executive Order Updating Procedures Related to the National Incident Management System,2021-07-20,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-248.pdf
NJ-MURPHY-EO-247,NJ,Murphy,247,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Former Camden Mayor Gwendolyn Faison,2021-07-12,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-247.pdf
NJ-MURPHY-EO-246,NJ,Murphy,246,declaration,"Governor Murphy Signs Executive Order Ending Moratorium on Utility Shutoffs, Establishes Six-Month Grace Period for All Customers",2021-06-14,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-246.pdf
NJ-MURPHY-EO-245,NJ,Murphy,245,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Private First Class Dalton Beals,2021-06-08,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-245.pdf
NJ-MURPHY-EO-244,NJ,Murphy,244,declaration,Governor Murphy Signs Legislation and Executive Order Ending COVID-19 Public Health Emergency,2021-06-04,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-244.pdf
NJ-MURPHY-EO-243,NJ,Murphy,243,termination,Rescinds the requirement from Executive Order No. 107 that businesses and non-profits accommodate telework arrangements for their workforce to the maximum extent practicable and reduce their on-site staff to the minimal number necessary for their operations.,2021-05-26,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-243.pdf
NJ-MURPHY-EO-242,NJ,Murphy,242,declaration,"Governor Murphy Lifts Major COVID-19 Restrictions, Moves Forward with Most Significant Reopening Steps to Date",2021-05-24,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-242.pdf
NJ-MURPHY-EO-241,NJ,Murphy,241,declaration,Governor Eliminates Mask Requirement in Outdoor Public Spaces,2021-05-17,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-241.pdf
NJ-MURPHY-EO-240,NJ,Murphy,240,extension,Governor Extends the Public Health Emergency for Another 30-Day Period,2021-05-14,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-240.pdf
NJ-MURPHY-EO-239,NJ,Murphy,239,declaration,Governor Murphy Signs Executive Order Implementing Second Phase of COVID-19 Restriction Easing,2021-05-12,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-239.pdf
NJ-MURPHY-EO-238,NJ,Murphy,238,declaration,"Governor Murphy Signs Executive Order announcing an additional easing of restrictions, including a removal of all percentage capacity limits for indoor and outdoor businesses, a lifting of the prohibition on indoor bar seating, and an end to the outdoor gathering limit.",2021-05-03,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-238.pdf
NJ-MURPHY-EO-237,NJ,Murphy,237,declaration,Governor Murphy Signs Executive Order Permitting Summer Youth Overnight and Day Camps for the 2021 Season,2021-04-28,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-237.pdf
NJ-MURPHY-EO-236,NJ,Murphy,236,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Remain at Half-Staff Until Interment in Honor of Vice President Walter Mondale,2021-04-21,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-236.pdf
NJ-MURPHY-EO-235,NJ,Murphy,235,declaration,,2020-03-09,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-235.pdf
NJ-MURPHY-EO-234,NJ,Murphy,234,declaration,Governor Murphy Announces Increased Outdoor Gathering Limits and Increased Capacity for Large Venues,2021-03-29,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-234.pdf
NJ-MURPHY-EO-233,NJ,Murphy,233,declaration,"Provides all stimulus payments issued to New Jerseyans under the American Rescue Plan Act to be exempt from, and will not be subject to, garnishment by private creditors and debt collectors.",2021-03-24,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-233.pdf
NJ-MURPHY-EO-232,NJ,Murphy,232,declaration,Governor Murphy Signs Executive Order Allowing Outdoor Interstate Youth Sports Competitions,2021-03-17,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-232.pdf
NJ-MURPHY-EO-231,NJ,Murphy,231,extension,Governor Murphy Signs Executive Order Extending Public Health Emergency in New Jersey,2021-03-17,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-231.pdf
NJ-MURPHY-EO-230,NJ,Murphy,230,declaration,Governor Murphy Announces Increased Capacity Limits for Indoor Businesses and Indoor and Outdoor Gatherings,2021-03-11,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-230.pdf
NJ-MURPHY-EO-229,NJ,Murphy,229,declaration,,2021-06-30,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-229.pdf
NJ-MURPHY-EO-228,NJ,Murphy,228,declaration,Governor Murphy Signs Executive Order Clarifying Wedding Receptions Can Operate at Increased Capacity,2021-03-03,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-228.pdf
NJ-MURPHY-EO-227,NJ,Murphy,227,declaration,Governor Murphy Signs Executive Order Creating the Age-Friendly State Advisory Council,2021-03-02,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-227.pdf
NJ-MURPHY-EO-226,NJ,Murphy,226,declaration,Governor Murphy Lifts Storm-Related State of Emergency,2021-02-23,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-226.pdf
NJ-MURPHY-EO-225,NJ,Murphy,225,declaration,"Governor Murphy Announces Increased Capacity Limits for Religious Services and Large Sports and Entertainment Venues, and Spectators for Collegiate Sporting Events",2021-02-22,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-225.pdf
NJ-MURPHY-EO-224,NJ,Murphy,224,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Senator Gerry Cardinale,2021-02-21,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-224.pdf
NJ-MURPHY-EO-223,NJ,Murphy,223,declaration,Governor Murphy Clarifies Procedures for Upcoming Elections,2021-02-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-223.pdf
NJ-MURPHY-EO-222,NJ,Murphy,222,extension,Governor Murphy Signs Executive Order Extending Public Health Emergency in New Jersey,2021-02-17,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-222.pdf
