declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,21,HIGHLAND,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,42,LOUDOUN,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 03:00:00,2002-12-11 10:00:00,Z,NWS forecast zone,49,LOUISA,Winter Weather,,,0,0,,,EMERGENCY MANAGER,"Freezing rain caused minor ice accumulations on trees, power lines, bridges and overpasses across portions of the central Virginia Piedmont. A few power outages and accidents were reported.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,39,MADISON,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,36,NELSON,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 09:00:00,Z,NWS forecast zone,50,ORANGE,Winter Weather,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,29,PAGE,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-13 12:15:00,2002-12-13 18:00:00,Z,NWS forecast zone,32,PATRICK,Winter Storm,,,0,0,,,EMERGENCY MANAGER,Freezing rain during the afternoon of the 13th resulted in ice accretions of between a quarter of an inch and a third of an inch.,
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 03:00:00,2002-12-11 10:00:00,Z,NWS forecast zone,69,POWHATAN,Winter Weather,,,0,0,,,EMERGENCY MANAGER,"Freezing rain caused minor ice accumulations on trees, power lines, bridges and overpasses across portions of the central Virginia Piedmont. A few power outages and accidents were reported.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 03:00:00,2002-12-11 10:00:00,Z,NWS forecast zone,60,PRINCE EDWARD,Winter Weather,,,0,0,,,EMERGENCY MANAGER,"Freezing rain caused minor ice accumulations on trees, power lines, bridges and overpasses across portions of the central Virginia Piedmont. A few power outages and accidents were reported.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,52,PRINCE WILLIAM / MANASSAS,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,40,RAPPAHANNOCK,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 01:30:00,2002-12-11 07:00:00,Z,NWS forecast zone,24,ROCKBRIDGE / BUENA VISTA / LEXINGTON,Ice Storm,,,0,0,,,EMERGENCY MANAGER,Freezing rain during the predawn hours of the 11th resulted in accretions of a quarter of an inch of ice.,
VA-WARNER-EO-38-2002,EO-38,Mark R. Warner,Executive Order 38 (2002) Declaration of a State of Emergency in the Commonwealth of Virginia Due to Severe Ice Conditions.,2002-12-11,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827941405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2002-12-11 00:00:00,2002-12-11 12:00:00,Z,NWS forecast zone,26,ROCKINGHAM / HARRISONBURG,Ice Storm,,,0,0,,,TRAINED SPOTTER,"An area of low pressure that tracked across the region on the 11th produced between 1 and 2 inches of rainfall.  Unfortunately while rain was falling during the morning hours, ground temperatures were below freezing across much of Northern Virginia. This caused the rain to freeze on contact with the ground and several locations reported significant ice accumulations. Across the Potomac Highlands, the Northern and Central Shenandoah Valley, the Central Foothills, and the Northern Virginia D.C. suburbs, ice accumulations ranged from 1/4 to ½ inch.  Roads and sidewalks became treacherous and numerous trees and power lines were downed by the heavy ice accumulations.  Around 149,000 customers across the northern half of Virginia lost power as a direct result of the storm.  In Orange, Spotsylvania, and Stafford counties, ice accumulations of a trace to 1/8 of an inch were reported before temperatures rose above freezing by mid-morning.  Icy spots were reported on roads and sidewalks through noon.",
